oldid,genre_ids,id,popularity,title,vote_average,revenue
1009,[18],177945,15.6,"Like Father, Like Son",7.6,19978961
2844,[18],340613,12.448,The Wife,7.1,19978189
6320,"[28, 80, 53]",21610,10.004,Nighthawks,6.4,19905359
5256,"[878, 18, 9648]",15613,13.052,Fire in the Sky,6.6,19885552
8793,"[53, 80, 28]",11258,12.028,Hard Rain,5.8,19870567
4792,"[27, 878, 53]",11542,12.794,Altered States,6.7,19853892
5694,"[18, 9648, 878, 53]",8338,21.056,Blindness,6.5,19844979
8472,"[16, 12]",146381,17.559,Justin and the Knights of Valour,5.9,19799759
1119,"[18, 36]",2013,14.586,The Diving Bell and the Butterfly,7.6,19777647
6902,"[35, 10749]",1845,10.497,2 Days in Paris,6.3,19776159
1269,"[28, 18, 878]",200085,39.785,The Flu,7.5,19775853
4601,"[18, 80, 53]",616651,25.489,Stillwater,6.7,19754272
5787,"[28, 12, 80, 18]",10081,10.766,The Principal,6.5,19734940
9082,"[10749, 53, 18]",2124,17.915,Color of Night,5.7,19726050
4697,[18],28176,15.622,Tucker: The Man and His Dream,6.7,19652638
8331,"[12, 14, 28]",32985,17.29,Solomon Kane,5.9,19652185
174,"[35, 18]",439,14.625,La Dolce Vita,8.2,19647000
7477,"[18, 53]",87496,10.897,The Company You Keep,6.1,19633027
285,"[27, 9648, 878]",1091,43.724,The Thing,8.0,19629760
9447,"[18, 878, 53]",2900,13.668,The Astronaut's Wife,5.6,19598588
6236,"[27, 53]",11503,7.873,The Serpent and the Rainbow,6.4,19595031
5254,"[28, 16, 878]",39103,56.471,Dragon Ball Z: The Return of Cooler,6.6,19581369
8568,"[878, 35, 18]",9296,15.139,S1m0ne,5.9,19576023
3558,"[28, 35, 53, 80]",67913,14.082,The Guard,7.0,19560274
6822,"[16, 28, 10751, 878]",16577,36.202,Astro Boy,6.3,19551067
9489,"[35, 10749, 18]",11523,10.965,View from the Top,5.6,19526014
4271,"[53, 18]",50839,25.922,Margin Call,6.8,19504039
9136,"[16, 28, 878]",39106,53.66,Dragon Ball Z: Bio-Broly,5.7,19500000
302,"[18, 16, 10749, 10752, 36]",378108,22.071,In This Corner of the World,8.0,19496308
6082,"[35, 10751, 10749]",33689,15.847,It Takes Two,6.4,19474589
7140,"[27, 9648, 53]",10225,26.778,Friday the 13th Part VI: Jason Lives,6.2,19472057
4998,"[18, 10749, 878, 12]",401513,20.443,Attraction,6.7,19454845
7508,"[35, 27]",11415,16.317,House,6.1,19444631
3145,"[27, 53]",2671,17.674,Ringu,7.1,19400000
9570,"[35, 80, 10749]",10878,13.103,Saving Silverman,5.5,19351569
4739,"[10402, 18, 35]",12508,19.971,Rock Star,6.7,19334145
7720,[35],7288,12.274,Duplex,6.1,19322135
1539,"[28, 53, 18]",33273,34.492,Cell 211,7.4,19300483
9698,"[27, 35]",10012,31.41,Cursed,5.5,19294901
89,[18],637920,38.366,Miracle in Cell No. 7,8.3,19289062
5872,"[53, 18, 80, 10749]",10279,10.308,Summer of Sam,6.5,19288130
8745,"[18, 27, 9648]",418078,13.334,It Comes at Night,5.8,19280931
2505,"[18, 878, 10749]",844,19.451,2046,7.2,19271312
563,"[18, 10749, 80]",152742,20.334,The Best Offer,7.8,19255873
7217,"[28, 18, 80, 53, 9648]",11702,16.103,The Replacement Killers,6.2,19204929
6059,[18],567690,16.536,Dear Evan Hansen,6.4,19200000
8424,[35],9988,12.436,Beerfest,5.9,19179969
9703,"[27, 53]",10281,25.732,Friday the 13th Part VII: The New Blood,5.5,19170001
5299,"[18, 10751, 14, 10749]",13768,11.307,Tuck Everlasting,6.6,19158074
5242,"[18, 53, 9648]",26388,19.214,Buried,6.6,19152480
9795,"[18, 80]",96936,13.473,The Bling Ring,5.4,19145732
3320,"[14, 18, 10749]",556694,116.707,Three Thousand Years of Longing,7.0,19145392
6544,"[28, 80, 18, 53]",1619,8.437,The Way of the Gun,6.3,19125401
9064,"[878, 53, 12, 28, 18]",9886,16.456,Johnny Mnemonic,5.7,19075720
4498,"[18, 80]",154400,28.072,The Drop,6.8,19054534
820,"[10751, 16, 35]",453191,15.912,The Big Bad Fox and Other Tales,7.7,19030780
4876,"[12, 14, 35]",577242,13.803,Kaamelott: The First Chapter,6.7,19002036
1355,"[18, 53]",7735,17.921,The Wave,7.5,19000000
7184,"[12, 878, 9648]",1685,20.494,Beneath the Planet of the Apes,6.2,18999718
7610,"[28, 18, 53]",9545,15.813,Sniper,6.1,18994653
2355,"[53, 80, 28]",70670,12.746,Headhunters,7.2,18962444
3460,[18],13751,10.555,Akeelah and the Bee,7.0,18948425
6325,"[18, 53]",1988,14.029,A Mighty Heart,6.4,18928871
4163,"[16, 14, 878]",8953,18.232,Steamboy,6.8,18900000
5513,"[12, 18, 14]",559907,25.313,The Green Knight,6.6,18888418
1315,"[16, 10751, 35, 14]",508947,362.456,Turning Red,7.5,18879922
3018,"[36, 18, 53]",399121,8.886,An Officer and a Spy,7.1,18878646
7853,"[27, 14]",11082,15.225,The Seventh Sign,6.1,18875011
7613,"[28, 53]",9395,15.159,Above the Law,6.1,18869631
8667,"[35, 80, 9648]",50022,14.713,Super Troopers 2,5.9,18850674
5840,"[80, 28, 35]",10622,15.957,Mr. Nice Guy,6.5,18814720
2656,"[35, 18]",376660,23.01,The Edge of Seventeen,7.2,18803648
6688,"[35, 12, 10749]",13523,25.149,Sex Drive,6.3,18755936
1429,"[18, 10749, 10752, 10402]",440298,13.948,Cold War,7.5,18754051
2499,"[35, 10749]",4952,10.526,Pillow Talk,7.2,18750000
2571,"[18, 10749]",330483,18.7,The Choice,7.2,18730891
8747,"[28, 12, 35, 80, 53]",12138,18.684,3000 Miles to Graceland,5.8,18720175
4497,"[9648, 878]",579047,20.923,Reminiscence,6.8,18717947
9760,"[27, 53]",10007,22.613,See No Evil,5.4,18707966
4067,"[28, 80, 18, 53]",11018,10.238,Year of the Dragon,6.9,18707466
3225,"[18, 53, 10752]",333352,19.013,Eye in the Sky,7.0,18704595
5328,"[35, 18]",10503,12.976,Happy-Go-Lucky,6.6,18696602
2777,"[18, 36, 10752]",10142,16.268,Casualties of War,7.1,18671317
7119,"[16, 10751, 14]",59981,13.736,Legends of Oz: Dorothy's Return,6.2,18662027
7602,"[18, 35, 10749]",21349,11.494,Anywhere but Here,6.1,18653615
6906,[35],7553,20.247,Waiting...,6.3,18637690
9372,"[35, 18, 10749]",144340,9.513,Admission,5.6,18637201
5759,"[37, 28, 53]",12106,21.541,The Quick and the Dead,6.5,18636537
6821,"[37, 36]",35588,13.109,Geronimo: An American Legend,6.3,18635620
8414,"[53, 28]",9566,11.545,The Fan,5.9,18626419
4426,[18],1947,12.714,An Unfinished Life,6.8,18618284
9382,[35],8277,49.463,American Pie Presents: Beta House,5.6,18610260
7376,[35],17927,14.057,Fired Up!,6.2,18599102
2096,"[18, 36]",11499,15.168,Frost/Nixon,7.3,18593156
5200,[35],9687,14.973,Keeping Mum,6.6,18564702
3745,"[10751, 878, 12]",10122,15.658,Flight of the Navigator,6.9,18564613
3336,"[53, 878, 9648]",1090,15.981,The Thirteenth Floor,7.0,18564088
4721,"[28, 16, 878]",39104,58.36,Dragon Ball Z: Super Android 13!,6.7,18554927
4022,"[18, 10749]",15143,11.201,Some Kind of Wonderful,6.9,18553948
6788,"[18, 35]",18410,18.024,Project X,6.3,18532286
5350,"[35, 80, 9648]",39939,10.449,Super Troopers,6.6,18492362
6453,"[35, 18, 10749]",11068,11.163,Singles,6.4,18472850
8727,"[27, 53]",492611,21.948,The Turning,5.8,18472775
5315,"[53, 27]",10664,22.122,[REC]²,6.6,18469680
1207,[16],28874,21.38,Summer Wars,7.5,18434328
3241,"[12, 35, 18, 14]",526,16.942,Ladyhawke,7.0,18432000
5314,"[35, 18, 10402, 10749]",10875,12.561,The Fabulous Baker Boys,6.6,18428904
6707,"[28, 878, 53, 80]",31867,20.779,Repo Men,6.3,18409891
8104,"[28, 35, 37, 80]",1969,14.455,Bandidas,6.0,18381890
4746,"[18, 53]",504562,18.043,Motherless Brooklyn,6.7,18377736
3690,"[35, 10749, 878]",11561,9.986,Sleeper,6.9,18344729
5491,"[35, 10402, 18]",6575,14.869,Walk Hard: The Dewey Cox Story,6.6,18317151
6786,"[18, 27, 9648]",516329,60.941,Antlers,6.3,18312201
216,[18],103663,26.587,The Hunt,8.1,18309793
1333,"[35, 18]",11562,9.912,Crimes and Misdemeanors,7.5,18254702
2827,"[80, 18, 10402]",12473,11.403,The Visitor,7.1,18197518
5212,"[35, 9648]",9442,9.518,Dead Men Don't Wear Plaid,6.6,18196170
8174,"[28, 80, 18]",9989,13.687,Antitrust,6.0,18195610
3898,"[18, 35]",31175,12.544,Soul Kitchen,6.9,18164139
3492,"[18, 35]",534259,10.96,Blinded by the Light,7.0,18144644
6211,"[10402, 10749, 18]",41592,16.182,StreetDance 3D,6.4,18144030
6355,"[35, 10749]",8986,13.055,Milk Money,6.4,18137661
5294,"[35, 10749]",8992,10.084,The Sure Thing,6.6,18135531
3447,"[18, 35]",44009,9.283,Another Year,7.0,18124262
1268,"[18, 14, 53, 27]",503919,29.44,The Lighthouse,7.5,18123239
4569,"[12, 16, 10751, 35, 14]",10837,22.675,DuckTales: The Movie - Treasure of the Lost Lamp,6.7,18115724
7220,[53],79548,14.055,Gone,6.2,18100189
2527,[18],26617,9.485,Five Easy Pieces,7.2,18099091
7545,"[53, 28, 80, 18]",102362,17.818,Dead Man Down,6.1,18074539
8513,"[53, 9648]",13018,15.87,Deception,5.9,18024545
5359,[35],11624,15.613,Everything You Always Wanted to Know About Sex *But Were Afraid to Ask,6.6,18016290
5186,"[16, 878]",192577,26.828,Space Pirate Captain Harlock,6.6,18010317
6005,"[28, 16, 878]",39100,51.295,Dragon Ball Z: The World's Strongest,6.5,18000000
5698,"[80, 18, 9648, 53]",401545,15.863,Everybody Knows,6.5,17997350
2883,"[80, 18, 35]",308639,15.235,Dope,7.1,17986781
5507,[27],11298,23.63,The Howling,6.6,17985893
9567,"[28, 80, 9648, 53]",22787,15.361,Whiteout,5.5,17976667
7156,"[27, 80]",2662,36.018,House of 1000 Corpses,6.2,17949758
9622,"[28, 14, 53]",10546,15.465,The Crow: City of Angels,5.5,17917287
7810,"[36, 18, 53]",432301,12.323,Chappaquiddick,6.1,17904202
3333,"[12, 14, 35, 10751, 10402]",12335,18.942,Bedknobs and Broomsticks,7.0,17900000
1073,"[80, 18]",21575,10.992,A Prophet,7.6,17873691
6865,"[12, 10751, 14]",13600,20.853,City of Ember,6.3,17869048
5812,"[28, 12, 18, 36, 10749, 10752]",9664,13.978,Flyboys,6.5,17834865
9755,"[35, 18, 10749]",9842,10.098,School for Scoundrels,5.4,17807569
2562,[18],2014,9.201,The Edge of Heaven,7.2,17804565
7517,"[27, 53]",11357,34.856,Halloween 4: The Return of Michael Myers,6.1,17800000
8620,"[28, 53, 12]",16113,11.286,The Delta Force,5.9,17768900
8724,"[18, 53]",418437,17.406,Unforgettable,5.8,17768012
9250,"[27, 53, 878]",7341,14.284,The Rage: Carrie 2,5.7,17762705
9689,"[80, 53, 28]",201088,35.514,Blackhat,5.5,17752940
1700,"[18, 10752, 10749, 36]",11661,23.385,Joyeux Noel,7.4,17709155
5539,[18],467936,16.081,The Children Act,6.6,17696794
7464,"[10751, 35, 18]",14819,10.43,Heavyweights,6.1,17689177
9487,"[27, 9648, 53]",241257,11.822,Regression,5.6,17671101
4602,[35],474335,23.318,Uncle Drew,6.7,17665000
2073,"[18, 12, 10751]",508763,28.408,A Dog's Way Home,7.3,17643857
4837,"[53, 80, 9648]",10675,26.407,Frantic,6.7,17637950
1695,"[16, 12, 10751, 37]",637693,74.139,Spirit Untamed,7.4,17635215
7178,"[878, 12, 28, 10752]",9922,13.365,The Postman,6.2,17626234
9226,"[35, 18]",10187,9.075,Swing Vote,5.7,17600000
826,"[18, 10749]",261,11.617,Cat on a Hot Tin Roof,7.7,17570324
2179,"[12, 18, 28]",58857,29.851,13 Assassins,7.3,17555141
1832,[18],157354,12.429,Fruitvale Station,7.4,17549645
6987,"[80, 18]",425336,19.912,Loving Pablo,6.3,17535962
2147,"[18, 10752]",53457,10.614,Sarah's Key,7.3,17511906
9244,"[9648, 27, 878]",9424,15.235,Disturbing Behavior,5.7,17507368
4801,"[18, 36, 53]",493551,15.708,Operation Finale,6.7,17506878
8668,"[10749, 35, 18]",13067,10.124,In the Land of Women,5.9,17500000
5556,"[18, 28]",13275,18.242,Annapolis,6.5,17496992
6627,"[35, 80]",9490,11.858,Half Baked,6.3,17460020
8325,"[35, 10749]",9582,12.381,A Guy Thing,6.0,17432163
4279,"[80, 53, 9648]",567797,13.684,The Dry,6.8,17424378
3525,"[18, 53, 80]",12149,22.644,Frailty,7.0,17423030
3981,"[35, 14, 10749]",526050,27.656,Little,6.9,17399000
8430,"[18, 53]",11306,8.853,Extreme Measures,5.9,17380126
6257,"[878, 28, 80]",10540,10.491,Outland,6.4,17374595
9209,"[28, 14, 878, 12, 53]",11649,18.065,Masters of the Universe,5.7,17336370
1510,"[53, 18, 9648, 14]",529216,24.174,Mirage,7.5,17325485
1105,"[16, 14, 28]",118406,75.881,Road to Ninja: Naruto the Movie,7.6,17322136
2907,"[80, 53, 28]",9846,11.517,To Live and Die in L.A.,7.1,17307019
6928,"[28, 35, 80, 18, 53]",9515,10.629,The Matador,6.3,17297244
658,"[18, 80]",1607,25.049,A Bronx Tale,7.8,17287898
8376,"[35, 18, 9648]",252512,12.026,While We're Young,5.9,17287309
8223,"[35, 10749, 18]",13092,14.785,How to Lose Friends & Alienate People,6.0,17286299
8530,"[28, 53, 80]",17134,26.099,12 Rounds,5.9,17280326
2075,"[18, 10749]",191714,13.308,The Lunchbox,7.3,17240000
8968,"[10749, 18]",18172,14.035,All the Right Moves,5.8,17233166
9275,"[28, 12, 35]",9292,16.588,Hudson Hawk,5.7,17218080
1742,"[12, 18, 28, 36]",11416,20.226,The Mission,7.4,17218023
2932,"[27, 9648]",635,19.384,Angel Heart,7.1,17186348
6391,"[35, 18]",16614,15.902,Adventureland,6.4,17164820
5699,"[28, 16, 14]",287590,55.374,Saint Seiya: Legend of Sanctuary,6.5,17150803
5295,"[18, 10751, 14]",413518,67.413,Pinocchio,6.6,17133446
9865,"[878, 28, 80]",9278,13.766,Freejack,5.4,17129026
782,"[80, 18, 9648, 53]",30018,23.322,Mother,7.7,17112713
1614,"[35, 18]",11545,16.05,Rushmore,7.4,17096053
9938,[27],10906,19.414,Pet Sematary II,5.3,17092453
6650,"[27, 53, 878]",11495,14.07,Firestarter,6.3,17080167
4987,[18],11184,10.789,Kinsey,6.7,17050017
2713,[18],11703,9.957,Kiss of the Spider Woman,7.2,17005229
2048,"[35, 18, 10402]",360365,20.077,Tini: The New Life of Violetta,7.3,17000172
1719,"[35, 18]",247645,8.835,Queen,7.4,17000000
9134,"[35, 10749]",13476,12.865,Win a Date with Tad Hamilton!,5.7,16980098
4846,"[28, 80, 18, 53]",11835,53.008,Death Sentence,6.7,16974459
2064,"[35, 18]",651881,10.417,Bye Bye Morons,7.3,16955173
2705,[18],11093,10.224,House of Sand and Fog,7.2,16942795
6839,[18],14976,12.201,Rachel Getting Married,6.3,16937968
9912,"[35, 10749]",12771,9.49,Serving Sara,5.3,16930185
5263,"[18, 10749]",10691,8.924,Crazy/Beautiful,6.6,16929123
2176,"[9648, 53, 80, 18, 10749]",705996,83.685,Decision to Leave,7.3,16914773
3868,"[10752, 18, 53, 36]",1770,15.202,Michael Collins,6.9,16900000
1147,"[53, 36, 18, 28]",416144,17.49,Hotel Mumbai,7.6,16872691
9122,"[35, 18, 10749]",16643,15.194,Life or Something Like It,5.7,16872671
6884,"[18, 35, 10749]",9962,8.536,The Good Girl,6.3,16860964
7252,"[28, 80, 53]",17466,26.946,Death Warrant,6.2,16853487
7326,"[53, 80, 10749]",9280,20.614,Femme Fatale,6.2,16830252
9607,"[35, 10751]",7233,12.425,Rebound,5.5,16809014
7737,"[80, 18, 9648, 10749, 53]",1249,11.427,Hollywoodland,6.1,16803753
5135,[18],8649,12.946,Bringing Out the Dead,6.6,16800000
8825,"[18, 10402]",3682,16.275,54,5.8,16757163
4363,"[18, 35, 10749]",12178,21.273,Miss Pettigrew Lives for a Day,6.8,16724933
8290,"[35, 10749, 18]",126250,9.592,Love Is All You Need,6.0,16722143
9387,"[10751, 28, 12]",20483,11.235,Catch That Kid,5.6,16702864
634,"[80, 18, 53]",553,17.573,Dogville,7.8,16680836
6846,"[10751, 35, 12, 80, 18]",11212,25.511,Baby's Day Out,6.3,16671505
3610,"[18, 36]",397538,12.204,Borg vs McEnroe,7.0,16657800
340,"[18, 28, 36, 10752]",94047,17.257,My Way,8.0,16653488
5509,"[80, 18, 53, 9648, 28]",10354,17.474,True Crime,6.6,16649768
5341,"[10752, 28, 878]",8738,16.795,The Final Countdown,6.6,16647800
4574,[18],22798,14.706,Whip It,6.7,16633035
8722,"[12, 16, 35, 10751]",15213,13.474,Everyone's Hero,5.8,16627188
9368,"[28, 35, 27]",10206,13.9,Buffy the Vampire Slayer,5.6,16624456
5325,"[14, 16, 878, 10751]",20455,13.806,Digimon: The Movie,6.6,16600000
1367,"[28, 53, 878]",500664,32.13,Upgrade,7.5,16593554
3548,"[14, 35, 10749]",12187,11.744,Heart and Souls,7.0,16589540
9440,[27],12521,12.54,Shocker,5.6,16554699
3527,"[10402, 18]",109417,15.467,Battle of the Year,7.0,16549477
4517,"[18, 10749]",16992,9.377,The Boxer,6.8,16534578
7969,"[28, 12, 14, 878]",849,16.678,Krull,6.0,16519460
2601,[18],205601,19.856,Belle,7.2,16505460
7282,"[28, 12, 18]",43930,12.292,"Tomorrow, When the War Began",6.2,16504936
546,"[28, 10749, 16]",317442,112.453,The Last: Naruto the Movie,7.8,16500000
358,"[18, 80]",627,24.646,Trainspotting,8.0,16491080
9056,"[35, 10751]",16985,25.017,Legally Blondes,5.7,16487322
7891,"[18, 37]",749274,21.616,Cry Macho,6.1,16481544
7485,"[10749, 27, 35, 53]",58431,27.939,Pride and Prejudice and Zombies,6.1,16457494
4362,[18],26171,13.241,Everybody's Fine,6.8,16443609
2328,"[16, 10751, 14]",34134,36.803,Barbie in A Mermaid Tale,7.2,16441438
5390,"[18, 10402, 10749]",12637,10.682,"New York, New York",6.6,16400000
6096,"[28, 16, 878]",39102,51.381,Dragon Ball Z: Lord Slug,6.4,16400000
3519,"[18, 9648, 53, 14]",397837,21.757,Before I Fall,7.0,16373843
1007,"[10749, 18, 10402]",417261,30.296,Forever My Girl,7.6,16367326
3875,"[28, 16, 878]",24752,66.056,Dragon Ball Z: Cooler's Revenge,6.9,16331742
7413,"[53, 35, 14, 27]",20701,11.194,Tales from the Darkside: The Movie,6.2,16324573
5887,"[18, 10752]",225728,18.327,Macbeth,6.5,16322067
3060,[18],17187,11.453,The Emperor's Club,7.1,16318449
2688,"[80, 53]",10223,14.686,A Simple Plan,7.2,16316273
4142,"[18, 10749]",10362,11.14,Two Lovers,6.8,16303643
4884,"[14, 35, 10749]",3064,16.003,Chances Are,6.7,16300000
9743,"[27, 53]",10984,12.279,Valentine,5.4,16300000
9138,"[18, 10751, 14, 12]",34636,16.745,The NeverEnding Story II: The Next Chapter,5.7,16283667
9409,"[35, 80]",10169,10.511,Men at Work,5.6,16247964
9033,"[28, 53]",14289,17.504,Fire Down Below,5.7,16228448
724,"[80, 18]",903,20.951,Cool Hand Luke,7.8,16217773
3344,[28],121828,11.964,Beyond Outrage,7.0,16215856
8869,"[28, 80, 53]",2099,16.557,Raw Deal,5.8,16209459
7488,"[27, 9648]",9694,12.662,One Missed Call,6.1,16200000
5363,"[35, 18]",13090,10.651,Sunshine Cleaning,6.6,16174377
8582,"[35, 18, 10749]",13668,15.853,Catch and Release,5.9,16162580
6660,"[53, 80, 18, 9648]",8512,12.599,Devil in a Blue Dress,6.3,16140822
8863,"[18, 10749]",11632,9.993,Vanity Fair,5.8,16123851
7014,"[28, 80, 18]",24873,14.753,Death Wish 3,6.2,16116878
5781,"[27, 14, 53]",11980,12.94,The Prophecy,6.5,16115878
5906,"[14, 35, 10749]",10210,16.198,A Midsummer Night's Dream,6.5,16071990
6584,"[28, 18]",1825,21.04,Over the Top,6.3,16057580
1285,"[28, 53]",4909,16.602,The Day of the Jackal,7.5,16056255
2479,"[18, 35, 10749]",25846,9.203,Baaria,7.2,16017513
8282,"[18, 10749, 53]",11065,9.484,O,6.0,16017403
2219,"[18, 36]",245168,9.946,Suffragette,7.3,16002420
8454,"[27, 35]",24831,25.75,Piranha,5.9,16000000
2445,"[9648, 53]",82825,9.212,Kahaani,7.2,16000000
589,"[18, 10749]",80,21.402,Before Sunset,7.8,15992615
2493,"[18, 878]",62215,19.413,Melancholia,7.2,15946321
797,[35],587272,64.044,Father There Is Only One,7.7,15894372
9929,"[28, 18, 10751, 12]",11231,21.585,The Next Karate Kid,5.3,15876353
5676,[18],339408,8.511,The Birth of a Nation,6.5,15861566
6589,"[53, 80, 18]",8289,9.911,Gorky Park,6.3,15856028
7384,"[80, 28, 53]",55846,33.081,Blitz,6.2,15800000
756,[18],374473,13.765,"I, Daniel Blake",7.7,15793051
2607,"[35, 80, 9648, 53]",5236,13.248,Kiss Kiss Bang Bang,7.2,15785148
5207,"[35, 18, 10749]",19255,9.08,Away We Go,6.6,15779455
8246,"[27, 14]",10351,15.371,Wishmaster,6.0,15738769
2094,"[16, 10751, 12, 14]",323661,16.958,Mune: Guardian of the Moon,7.3,15730665
5130,"[35, 14]",330764,10.881,The Brand New Testament,6.6,15709652
6517,"[9648, 18, 53, 10749, 10752]",10491,10.347,Enigma,6.4,15705007
8353,"[12, 27, 28, 53, 878]",14372,16.367,Leviathan,5.9,15704614
1623,"[37, 18, 9648]",11901,23.316,High Plains Drifter,7.4,15700000
9470,"[80, 35, 18]",9586,9.794,The Bonfire of the Vanities,5.6,15691192
3290,"[35, 18, 10749]",254320,20.247,The Lobster,7.0,15656193
5636,"[10749, 53, 18]",14249,17.401,Revenge,6.5,15645616
4380,"[35, 18]",400579,17.924,Tully,6.8,15636462
9620,[28],97430,17.479,The Man with the Iron Fists,5.5,15608545
4878,"[18, 10749]",119675,12.372,Behind the Candelabra,6.7,15600000
3351,"[18, 10749]",29987,7.8,Facing Windows,7.0,15530077
4307,"[10752, 18]",256917,11.337,The Water Diviner,6.8,15520023
6940,"[12, 14]",11976,19.129,Legend,6.3,15502112
3268,"[16, 10751]",91342,34.419,Barbie in A Mermaid Tale 2,7.0,15489307
5435,"[80, 18, 36]",60309,11.294,The Conspirator,6.6,15478800
5837,"[9648, 53]",204922,25.899,Before I Go to Sleep,6.5,15447154
5104,[18],38718,11.302,Reversal of Fortune,6.6,15445131
3635,"[18, 10749]",46705,16.577,Blue Valentine,6.9,15440333
2425,[18],15487,11.43,The Greatest Game Ever Played,7.2,15431177
8599,[35],11157,9.395,She-Devil,5.9,15400000
6811,"[28, 53]",823625,102.832,Blacklight,6.3,15400000
5494,"[53, 18, 80]",164457,19.404,Out of the Furnace,6.6,15400000
6139,"[18, 36, 53]",61891,10.138,Anonymous,6.4,15395087
6477,"[35, 28, 14]",203739,24.361,Vampire Academy,6.4,15391979
6298,"[18, 10749]",429189,16.603,Wonder Wheel,6.4,15366466
3760,"[12, 14, 27]",10166,18.53,The Witches,6.9,15360553
8417,"[35, 10749]",19840,21.817,"I Love You, Beth Cooper",5.9,15345201
6790,"[28, 18, 878, 53]",10447,16.15,No Escape,6.3,15340000
2124,"[35, 18, 10402, 10749, 10752]",10654,10.766,Hair,7.3,15313606
5157,"[80, 18, 53]",7457,14.989,Alpha Dog,6.6,15309302
1639,[18],758866,21.926,Drive My Car,7.4,15308325
969,"[10749, 18]",11854,15.28,Kuch Kuch Hota Hai,7.6,15306000
3705,"[18, 12, 878, 10749]",1381,16.862,The Fountain,6.9,15304890
985,"[10751, 12]",780382,29.601,The Wolf and the Lion,7.6,15300000
227,[18],406,20.082,La Haine,8.1,15300000
2289,[18],209274,9.372,Ida,7.3,15298355
4740,"[35, 80]",10729,29.053,Quick Change,6.7,15260154
3076,[18],886,9.096,The Cincinnati Kid,7.1,15260000
2908,"[80, 18, 53]",327,17.496,Brother,7.1,15250000
6280,[28],500852,18.477,Miss Bala,6.4,15200000
93,"[18, 53, 9648, 28]",670,32.314,Oldboy,8.3,15194593
7293,"[18, 27]",10657,17.072,Needful Things,6.2,15185672
7855,[28],9455,12.057,The Corruptor,6.1,15156200
7073,[18],27569,13.302,Extraordinary Measures,6.2,15134293
2395,"[18, 10749]",1278,27.491,The Dreamers,7.2,15121165
3843,"[35, 18, 10749]",236,14.203,Muriel's Wedding,6.9,15119639
5183,"[35, 14, 27, 53]",551804,25.882,Freaky,6.6,15104310
500,"[18, 80, 10752]",430424,10.863,See You Up There,7.9,15100000
1099,"[35, 18]",497828,88.771,Triangle of Sadness,7.6,15100000
6233,"[28, 12, 53]",10750,9.68,Toy Soldiers,6.4,15073942
9541,"[28, 12, 35]",9838,17.627,King Solomon's Mines,5.5,15057465
9437,"[28, 80, 53]",106747,15.63,Machete Kills,5.6,15008161
3199,"[28, 18, 53]",17501,10.755,Don,7.0,15000000
